Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781529215,500,,Aggregated,78.800000,66.600000,52,74,100,150,390,610,920,1000,2800,2900,2900,9953,7925,52,138.02017845874227,4.837500000576256,2916.5923000000475,2172.9630262232495
1781529216,500,,Aggregated,77.900000,65.600000,52,74,100,140,380,600,920,1000,2800,2900,2900,10042,7999,52,137.23604331804984,4.837500000576256,2916.5923000000475,2154.4223262298347
1781529217,500,,Aggregated,77.400000,64.500000,51,73,100,140,380,600,920,1000,2800,2900,2900,10113,8055,51,136.52081564321708,4.837500000576256,2916.5923000000475,2139.836942549194
1781529218,500,,Aggregated,79.500000,66.600000,51,73,100,140,380,600,920,1000,2800,2900,2900,10187,8117,51,135.82433501520086,4.837500000576256,2916.5923000000475,2124.8855403946204
1781529219,500,,Aggregated,78.400000,65.300000,51,73,100,140,380,600,920,1000,2800,2900,2900,10269,8186,51,135.09600369070512,4.837500000576256,2916.5923000000475,2108.5722076151524
1781529220,500,,Aggregated,78.100000,64.700000,51,72,99,130,370,600,920,1000,2800,2900,2900,10352,8257,51,134.42059010817698,4.837500000576256,2916.5923000000475,2092.333751931994
1781529221,500,,Aggregated,77.200000,63.700000,51,72,97,130,370,590,920,1000,2800,2900,2900,10441,8334,51,133.63667783735704,4.837500000576256,2916.5923000000475,2075.216167033809
1781529222,500,,Aggregated,78.400000,64.900000,51,72,97,130,370,590,910,1000,2800,2900,2900,10521,8397,51,132.9260621423668,4.837500000576256,2916.5923000000475,2060.020625415835
1781529223,500,,Aggregated,78.700000,65.200000,51,71,96,130,370,590,910,1000,2800,2900,2900,10585,8452,51,132.34395560697595,4.837500000576256,2916.5923000000475,2048.070854983467
1781529224,500,,Aggregated,80.700000,66.700000,51,71,95,130,370,590,910,1000,2800,2900,2900,10672,8526,51,131.62896182532342,4.837500000576256,2916.5923000000475,2032.0496626686656
1781529225,500,,Aggregated,78.400000,64.700000,50,71,95,120,360,590,910,1000,2800,2900,2900,10753,8597,50,131.01798287918322,4.837500000576256,2916.5923000000475,2017.3850088347438
1781529226,500,,Aggregated,78.900000,65.400000,50,71,94,120,360,580,900,1000,2800,2900,2900,10838,8668,50,130.39993432366313,4.837500000576256,2916.5923000000475,2002.2011441225318
1781529227,500,,Aggregated,80.000000,67.300000,50,71,94,120,360,580,900,1000,2800,2900,2900,10918,8738,50,129.7931398149703,4.837500000576256,2916.5923000000475,1988.1540575196923
1781529228,500,,Aggregated,79.000000,66.200000,51,70,93,120,360,580,900,1000,2800,2900,2900,11007,8813,51,129.17106907421132,4.837500000576256,2916.5923000000475,1972.7418006722994
1781529229,500,,Aggregated,79.000000,66.400000,50,70,92,120,350,580,900,1000,2800,2900,2900,11081,8879,50,128.56445638478846,4.837500000576256,2916.5923000000475,1960.1468279036187
1781529230,500,,Aggregated,80.400000,68.200000,50,70,92,120,350,580,890,1000,2800,2900,2900,11165,8948,50,128.0109465740996,4.837500000576256,2916.5923000000475,1946.0017913121362
1781529231,500,,Aggregated,81.400000,69.200000,50,70,92,120,350,580,880,1000,2800,2900,2900,11244,9020,50,127.55584252933363,4.837500000576256,2916.5923000000475,1932.951618641053
1781529232,500,,Aggregated,81.200000,69.200000,50,70,92,120,350,580,880,1000,2800,2900,2900,11328,9092,50,126.9419521980789,4.837500000576256,2916.5923000000475,1919.2369350282486
1781529233,500,,Aggregated,81.000000,68.900000,50,70,91,120,340,580,880,1000,2800,2900,2900,11407,9158,50,126.39252059260417,4.837500000576256,2916.5923000000475,1906.5086350486542
1781529234,500,,Aggregated,79.900000,68.200000,50,70,90,110,340,570,870,1000,2800,2900,2900,11486,9223,50,125.80379345288472,4.837500000576256,2916.5923000000475,1893.9471530558942
1781529235,500,,Aggregated,80.400000,69.200000,50,69,90,110,330,570,870,1000,2800,2900,2900,11573,9297,50,125.23781379934618,4.837500000576256,2916.5923000000475,1880.331893199689
1781529236,500,,Aggregated,81.300000,69.900000,50,69,89,110,330,570,870,1000,2800,2900,2900,11651,9364,50,124.70929121104041,4.837500000576256,2916.5923000000475,1868.303321603296
1781529237,500,,Aggregated,80.500000,68.800000,50,69,89,110,330,570,860,1000,2800,2900,2900,11731,9426,50,124.18799499615017,4.837500000576256,2916.5923000000475,1856.0780837098287
